,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Benzos,Cannabis,Coke,Crack,Ecstasy,Heroin,Ketamine,Drug_Use,EDU_18,EDU_Some_college,EDU_Cert,EDU_Uni,EDU_Mas,EDU_Doc,Age25_34,Age35_44,Age45_54,Age55_64,Age65_,Gender
152,-0.46725,-1.50796,-0.71727,-0.60633,-0.65253,-2.55524,-1.5485799999999998,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
153,-0.67825,0.96248,-1.68062,0.7609600000000001,0.7583,-0.21712,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
154,2.82196,-1.37639,0.7233,-0.4532100000000001,0.5848899999999999,-0.21712,0.7654,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
155,0.62967,-1.37639,-1.2755299999999998,0.28783000000000003,-0.27607,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
156,1.23461,0.0033200000000000005,-0.31776,1.11406,0.12331,0.19268,-0.52593,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
157,-1.05308,1.11406,-1.82919,-0.4532100000000001,0.7583,-0.21712,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
158,-0.24649,0.16767,-0.31776,-0.30172,0.41594,0.88113,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
159,-0.46725,-0.57545,-0.58331,0.13136,0.25953000000000004,-0.21712,-1.18084,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
160,1.02119,0.80523,0.44585,-0.15487,0.25953000000000004,-0.21712,0.40148,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
161,-0.67825,0.32197,-0.8473200000000001,1.81866,-0.40581,-0.71126,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
162,0.22393,0.0033200000000000005,-0.17779,1.6110799999999998,0.93949,-1.37983,-0.21575,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
163,1.8399,0.0033200000000000005,-0.31776,0.94156,0.12331,-0.21712,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
164,0.13606,0.32197,-1.55521,1.45039,1.13407,-1.37983,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
165,-0.24649,-0.30033000000000004,-0.31776,-0.4532100000000001,1.63088,-1.37983,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
166,1.49158,-1.23177,0.7233,-2.35413,-1.92173,0.88113,0.07987000000000001,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
167,0.04257,0.0033200000000000005,-0.97631,-0.4532100000000001,0.93949,0.52975,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
168,0.22393,1.2861,-1.2755299999999998,-0.30172,-1.13788,0.52975,0.40148,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
169,-0.34799,0.0033200000000000005,-1.42424,0.59042,-0.14277,-0.71126,0.40148,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
170,1.37297,-0.30033000000000004,-0.31776,0.13136,-0.14277,0.88113,0.40148,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
171,-0.34799,0.96248,2.1532400000000003,0.7609600000000001,-0.78155,1.29221,1.92173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
172,0.52135,-0.57545,-0.45174,-0.4532100000000001,0.7583,0.19268,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
173,1.02119,0.63779,1.24033,0.13136,0.25953000000000004,0.52975,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
174,1.02119,-0.57545,-2.21069,0.7609600000000001,-1.5184,0.88113,0.07987000000000001,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
175,0.62967,0.0033200000000000005,0.44585,1.2861,0.12331,0.19268,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
176,-0.14882,-0.57545,-0.8473200000000001,-1.21213,-0.52745,-1.37983,-1.18084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
177,1.49158,0.0033200000000000005,-1.2755299999999998,-0.91699,1.13407,-0.71126,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
178,0.82562,-0.94779,-0.45174,0.7609600000000001,-0.14277,0.19268,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
179,0.41667,-0.15487,-0.97631,1.11406,-0.65253,-1.37983,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
180,0.31287,0.63779,-1.55521,0.28783000000000003,0.93949,0.19268,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
181,-1.32828,-0.43999,-0.31776,0.59042,0.93949,-0.71126,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
182,0.31287,0.80523,-0.31776,1.2861,0.7583,-1.37983,-1.18084,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
183,1.98437,-0.43999,0.29338000000000003,-0.7609600000000001,0.93949,-0.71126,0.40148,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
184,0.04257,-0.80615,-0.97631,0.59042,0.25953000000000004,-1.37983,-1.18084,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
185,0.31287,0.63779,-0.01928,0.7609600000000001,-0.14277,-0.21712,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
186,-0.67825,1.45421,0.14143,0.28783000000000003,1.81175,-1.37983,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
187,-0.79151,-0.80615,-1.97495,1.11406,0.5848899999999999,-1.37983,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188,0.41667,-1.37639,-2.09015,0.59042,-0.27607,-1.37983,-2.07848,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
189,-0.34799,0.0033200000000000005,-0.45174,0.13136,0.7583,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
190,-1.43907,0.0033200000000000005,-0.8473200000000001,0.59042,-0.27607,-0.71126,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
191,-0.34799,1.2861,-1.11902,0.59042,-0.52745,0.52975,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
192,-0.79151,-0.30033000000000004,-0.17779,0.28783000000000003,-0.52745,0.88113,0.07987000000000001,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
193,0.31287,-1.09207,-0.45174,0.13136,0.12331,-1.37983,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
194,-0.92104,1.2861,-0.01928,-0.01729,0.41594,-0.71126,-1.18084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
195,0.62967,0.32197,0.7233,-0.30172,0.93949,0.52975,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
196,-0.58016,0.32197,-0.58331,1.2861,-0.89891,0.19268,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
197,-0.34799,0.47617,-0.71727,-0.91699,-0.52745,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
198,-0.05188,0.47617,0.58331,0.7609600000000001,-0.00665,1.86203,1.2247,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
199,-0.46725,2.32338,0.7233,1.81866,1.3061200000000002,0.52975,0.07987000000000001,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
200,-0.58016,0.16767,-0.8473200000000001,1.11406,1.46191,0.52975,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201,-0.14882,-0.94779,-0.58331,-1.34289,1.3061200000000002,-0.71126,-0.8463700000000001,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
202,-0.67825,1.2861,-0.45174,0.94156,1.13407,0.19268,-0.8463700000000001,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
203,-1.5507799999999998,-1.09207,-2.39883,-0.91699,-0.65253,-1.37983,-2.07848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
204,-0.14882,0.96248,1.24033,-0.01729,0.25953000000000004,-0.21712,0.40148,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
205,-0.14882,1.11406,0.29338000000000003,-0.91699,-1.0145,1.86203,0.40148,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
206,-0.05188,1.2861,0.58331,0.13136,0.41594,0.88113,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207,-0.67825,0.47617,-0.58331,0.59042,-0.14277,-0.21712,0.40148,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
208,0.13606,0.0033200000000000005,-0.17779,-0.30172,-0.00665,0.52975,1.2247,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
209,-1.43907,0.47617,1.06238,-0.4532100000000001,1.13407,-1.37983,-0.8463700000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
210,0.73545,0.16767,-1.42424,-0.01729,-1.25773,1.86203,0.7654,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
211,-0.67825,-0.57545,-1.11902,1.11406,0.93949,-1.37983,-2.07848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
212,0.13606,0.63779,-0.8473200000000001,1.81866,0.5848899999999999,-0.21712,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
213,0.52135,-0.15487,-1.2755299999999998,0.94156,0.12331,-1.37983,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
214,-0.14882,1.11406,0.44585,1.2861,1.3061200000000002,0.19268,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
215,1.60383,-0.30033000000000004,-0.71727,1.11406,-0.40581,0.19268,0.07987000000000001,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
216,0.22393,1.11406,0.29338000000000003,1.45039,-0.00665,0.88113,0.7654,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
217,1.23461,0.80523,0.44585,1.45039,-1.64101,1.86203,0.7654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
218,0.31287,1.11406,-0.8473200000000001,-1.07533,0.7583,-0.21712,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
219,-0.34799,-0.57545,0.14143,1.11406,0.25953000000000004,-1.37983,-0.8463700000000001,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
220,0.82562,-0.30033000000000004,0.29338000000000003,-0.01729,0.12331,0.19268,0.07987000000000001,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
221,-0.14882,0.47617,-0.45174,-0.7609600000000001,0.93949,0.52975,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
222,-0.24649,0.63779,0.7233,1.11406,0.25953000000000004,1.29221,1.2247,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
223,-1.1943,1.11406,-0.31776,1.11406,0.93949,-0.21712,0.07987000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
224,-0.46725,1.45421,0.29338000000000003,0.43852,0.7583,-0.21712,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
225,-1.32828,0.63779,0.8830899999999999,-0.4532100000000001,0.25953000000000004,-1.37983,-1.5485799999999998,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
226,-0.46725,0.47617,-0.71727,1.45039,1.46191,-0.21712,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
227,0.22393,0.96248,-0.97631,-0.60633,0.5848899999999999,1.29221,0.40148,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
228,-0.67825,0.32197,-0.01928,-0.7609600000000001,-0.14277,0.19268,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
229,-1.05308,1.45421,0.14143,0.94156,1.63088,-1.37983,-2.07848,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
230,1.02119,-2.21069,-1.82919,0.59042,0.41594,-1.37983,-1.5485799999999998,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
231,0.13606,-1.09207,-0.45174,-0.4532100000000001,0.25953000000000004,-0.21712,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
232,0.04257,1.2861,-0.01928,0.13136,0.7583,0.52975,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
233,-0.67825,0.80523,-1.42424,0.94156,0.25953000000000004,0.52975,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
234,0.41667,0.96248,-0.01928,-0.91699,1.63088,0.19268,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
235,0.04257,0.96248,-1.2755299999999998,2.23427,2.04506,-1.37983,-2.07848,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
236,1.49158,0.32197,-0.17779,0.43852,0.41594,0.19268,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
237,0.91093,-0.15487,-2.21069,0.28783000000000003,1.3061200000000002,-1.37983,-2.07848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
238,0.52135,-0.15487,-0.71727,-0.60633,0.25953000000000004,-0.21712,-0.21575,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
239,-1.86962,0.63779,0.7233,1.6110799999999998,0.25953000000000004,-1.37983,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
240,0.62967,-1.23177,-0.01928,1.6110799999999998,2.63199,-1.37983,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
241,2.127,-1.23177,-0.8473200000000001,0.7609600000000001,-1.0145,0.19268,-1.18084,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
242,1.49158,-1.50796,-3.27393,0.7609600000000001,-0.89891,-1.37983,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
243,-0.58016,1.11406,0.7233,0.94156,0.93949,-1.37983,-0.21575,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
244,1.98437,-1.50796,-0.17779,1.11406,-2.90161,-0.71126,-0.52593,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
245,-0.24649,-0.94779,-1.68062,-1.47955,-1.38502,-2.55524,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
246,1.37297,-0.69509,-1.2755299999999998,0.43852,-0.65253,-0.21712,-0.8463700000000001,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
247,-0.92104,-0.30033000000000004,-1.11902,0.59042,1.63088,-0.21712,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
248,-2.4231700000000003,0.16767,-0.31776,2.03972,1.81175,-0.71126,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
249,1.13281,0.32197,-0.17779,0.94156,1.13407,-0.71126,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
250,-0.46725,0.16767,-0.31776,-0.4532100000000001,1.46191,0.19268,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
251,0.62967,-0.94779,-0.71727,-0.15487,0.7583,-1.37983,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
252,-1.43907,0.96248,-0.58331,2.23427,2.04506,-0.71126,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
253,-0.79151,0.16767,0.29338000000000003,-0.01729,0.93949,-1.37983,-2.07848,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
254,1.37297,-0.69509,-0.71727,-0.91699,-0.27607,-1.37983,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
255,-1.1943,1.74091,1.06238,1.2861,0.7583,0.19268,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
256,-0.46725,0.63779,-0.31776,0.7609600000000001,0.93949,-0.71126,-0.21575,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
257,0.04257,0.0033200000000000005,0.8830899999999999,-2.70172,-0.27607,-0.71126,0.07987000000000001,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
258,0.52135,-0.15487,-0.45174,-1.47955,1.81175,-0.71126,-1.5485799999999998,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
259,-1.05308,-0.30033000000000004,0.29338000000000003,0.43852,0.7583,-0.21712,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
260,-0.46725,0.96248,2.1532400000000003,-0.91699,-0.00665,1.86203,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
261,-0.67825,-0.43999,0.7233,-0.01729,-0.14277,1.86203,0.07987000000000001,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
262,-0.92104,0.80523,-0.31776,0.94156,0.25953000000000004,-1.37983,-1.5485799999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
263,-1.05308,0.0033200000000000005,-0.01928,1.6110799999999998,1.13407,-0.71126,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264,-0.46725,0.16767,-0.01928,0.59042,0.5848899999999999,-1.37983,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
265,-0.24649,0.0033200000000000005,-0.45174,-0.01729,-0.00665,-0.71126,-2.07848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
266,-1.1943,-0.15487,-0.17779,0.28783000000000003,0.7583,-0.21712,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
267,-0.92104,1.45421,-1.2755299999999998,-0.4532100000000001,-0.00665,-0.21712,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
268,-1.05308,1.74091,0.58331,0.43852,2.04506,-0.21712,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
269,-0.92104,0.16767,-0.8473200000000001,-0.7609600000000001,0.12331,-1.37983,-2.07848,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
270,-2.3436,2.127,1.6565299999999998,0.7609600000000001,0.7583,0.88113,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
271,0.73545,-0.69509,0.44585,0.28783000000000003,-1.38502,-0.71126,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
272,-1.05308,0.0033200000000000005,-0.01928,0.28783000000000003,-0.00665,0.52975,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
273,0.22393,0.16767,-1.11902,0.28783000000000003,0.25953000000000004,-0.71126,-0.21575,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
274,0.22393,0.96248,0.14143,-0.91699,0.5848899999999999,-0.21712,0.7654,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
275,0.41667,-0.43999,0.14143,0.43852,1.63088,-1.37983,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
276,-0.92104,0.47617,-0.58331,-0.30172,-0.52745,-0.21712,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
277,-1.05308,1.45421,1.06238,0.7609600000000001,-0.14277,0.52975,0.07987000000000001,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
278,-0.24649,-0.43999,-0.31776,0.7609600000000001,-0.00665,-0.71126,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
279,-1.32828,0.80523,0.29338000000000003,0.43852,0.41594,0.19268,-0.52593,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
280,-0.05188,0.16767,0.7233,-0.01729,-0.89891,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
281,0.04257,-0.30033000000000004,-2.21069,-0.15487,-0.14277,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
282,-0.05188,0.0033200000000000005,0.14143,0.94156,0.93949,0.19268,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
283,-0.92104,1.58487,0.14143,-0.30172,0.7583,0.19268,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
284,-1.1943,-0.80615,0.7233,-0.4532100000000001,0.25953000000000004,1.29221,-0.21575,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
285,-0.92104,1.2861,-0.71727,-0.30172,0.25953000000000004,-1.37983,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
286,0.22393,-1.37639,-0.17779,-1.34289,-0.14277,-1.37983,-2.07848,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
287,0.31287,0.32197,-0.45174,0.43852,-0.89891,-0.21712,-0.21575,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
288,0.62967,0.32197,-0.71727,-0.30172,-0.00665,-0.21712,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
289,-2.05048,0.63779,-0.71727,1.6110799999999998,1.13407,-1.37983,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
290,-0.92104,0.96248,-0.8473200000000001,1.45039,0.93949,-1.37983,-1.5485799999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
291,0.62967,-1.09207,0.44585,-0.7609600000000001,-0.40581,-1.37983,-0.52593,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
292,-0.05188,-0.15487,-0.58331,-0.60633,0.41594,-0.71126,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
293,1.13281,0.0033200000000000005,-0.17779,-0.7609600000000001,-0.40581,0.19268,-0.21575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
294,-0.34799,0.47617,-0.17779,-0.60633,-0.14277,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,1.37297,-0.43999,0.14143,-0.01729,-0.00665,-0.71126,-0.52593,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
296,0.82562,-0.80615,0.14143,-0.15487,1.13407,-0.21712,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297,0.13606,-0.30033000000000004,-1.42424,1.6110799999999998,0.41594,-0.21712,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
298,0.82562,-0.94779,-0.17779,0.43852,0.5848899999999999,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
299,-0.24649,-0.43999,-1.55521,0.13136,0.5848899999999999,-1.37983,-1.5485799999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
300,0.52135,-0.43999,-0.71727,0.59042,0.93949,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
301,-0.14882,0.63779,-0.01928,-0.7609600000000001,-0.40581,-0.21712,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
302,-0.34799,0.0033200000000000005,-1.2755299999999998,-0.15487,0.93949,-0.21712,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
303,-1.05308,-2.32338,-1.2755299999999998,1.6110799999999998,0.12331,-0.71126,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
304,0.22393,-1.23177,-0.8473200000000001,-1.07533,0.7583,-1.37983,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
